quantile,variable,count,technology,heat_production,primary_energy,CO2_emissions,OpEx,Q,period,ssp
2,CDH,540.1666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2030s,ssp370
3,CDH,433.0,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2030s,ssp370
4,CDH,346.5,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2030s,ssp370
5,CDH,288.5,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2030s,ssp370
6,CDH,216.66666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2030s,ssp370
7,CDH,160.5,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2030s,ssp370
8,CDH,111.83333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2030s,ssp370
9,CDH,80.66666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2030s,ssp370
10,CDH,44.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2030s,ssp370
11,CDH,28.0,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2030s,ssp370
12,CDH,16.0,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2030s,ssp370
13,CDH,9.0,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2030s,ssp370
14,CDH,7.2,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2030s,ssp370
15,CDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2030s,ssp370
16,CDH,7.0,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2030s,ssp370
17,CDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2030s,ssp370
1,CDH,675.6666666666666,HeatPump,0.0,0.0,0.0,0.0,0.04422,2030s,ssp585
2,CDH,562.5,HeatPump,0.0,0.0,0.0,0.0,0.08844,2030s,ssp585
3,CDH,467.8333333333333,HeatPump,0.024016956708578605,0.002333300791409665,0.00034999511871144977,0.6999902374228996,0.13266,2030s,ssp585
4,CDH,365.3333333333333,HeatPump,0.06823695670857861,0.007521986776620829,0.0011282980164931244,2.2565960329862484,0.17688,2030s,ssp585
5,CDH,271.8333333333333,HeatPump,0.11245695670857862,0.013893008426533897,0.0020839512639800844,4.167902527960169,0.22110000000000002,2030s,ssp585
6,CDH,234.66666666666666,HeatPump,0.15667695670857862,0.021477307293842167,0.003221596094076325,6.44319218815265,0.26532,2030s,ssp585
7,CDH,180.33333333333334,HeatPump,0.20089695670857866,0.03030691408011747,0.00454603711201762,9.09207422403524,0.30954000000000004,2030s,ssp585
8,CDH,137.33333333333334,HeatPump,0.24511695670857864,0.04041499698410201,0.006062249547615302,12.124499095230602,0.35376,2030s,ssp585
9,CDH,91.33333333333333,HeatPump,0.2893369567085786,0.05183591264853926,0.007775386897280889,15.550773794561778,0.39798,2030s,ssp585
10,CDH,52.333333333333336,HeatPump,0.33355695670857866,0.0646052598699552,0.00969078898049328,19.38157796098656,0.44220000000000004,2030s,ssp585
11,CDH,39.5,HeatPump,0.37777695670857864,0.07875993624779802,0.011813990437169703,23.627980874339407,0.48642,2030s,ssp585
12,CDH,21.833333333333332,HeatPump,0.4219969567085786,0.09433819796233595,0.01415072969435039,28.301459388700785,0.53064,2030s,ssp585
13,CDH,15.4,HeatPump,0.46621695670857866,0.11137972288478888,0.01670695843271833,33.41391686543666,0.57486,2030s,ssp585
14,CDH,10.4,HeatPump,0.5104369567085787,0.12992567723843518,0.019488851585765275,38.97770317153055,0.6190800000000001,2030s,ssp585
15,CDH,7.25,HeatPump,0.5546569567085786,0.1500187860460014,0.022502817906900213,45.005635813800424,0.6633,2030s,ssp585
16,CDH,2.5,HeatPump,0.5988769567085787,0.17170340761663122,0.02575551114249468,51.511022284989366,0.70752,2030s,ssp585
17,CDH,3.0,HeatPump,0.6430969567085787,0.19502561234528545,0.029253841851792816,58.507683703585634,0.7517400000000001,2030s,ssp585
18,CDH,2.0,HeatPump,0.6873169567085786,0.22003326611869037,0.033004989917803554,66.00997983560711,0.79596,2030s,ssp585
19,CDH,1.0,HeatPump,0.7315369567085787,0.2467761186451035,0.037016417796765524,74.03283559353105,0.84018,2030s,ssp585
1,CDH,675.6666666666666,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.6982105263157895,0.04422,2030s,ssp585
2,CDH,562.5,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.396421052631579,0.08844,2030s,ssp585
3,CDH,467.8333333333333,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.13266,2030s,ssp585
4,CDH,365.3333333333333,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.17688,2030s,ssp585
5,CDH,271.8333333333333,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.22110000000000002,2030s,ssp585
6,CDH,234.66666666666666,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.26532,2030s,ssp585
7,CDH,180.33333333333334,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.30954000000000004,2030s,ssp585
8,CDH,137.33333333333334,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.35376,2030s,ssp585
9,CDH,91.33333333333333,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.39798,2030s,ssp585
10,CDH,52.333333333333336,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.44220000000000004,2030s,ssp585
11,CDH,39.5,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.48642,2030s,ssp585
12,CDH,21.833333333333332,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.53064,2030s,ssp585
13,CDH,15.4,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.57486,2030s,ssp585
14,CDH,10.4,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.6190800000000001,2030s,ssp585
15,CDH,7.25,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.6633,2030s,ssp585
16,CDH,2.5,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.70752,2030s,ssp585
17,CDH,3.0,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.7517400000000001,2030s,ssp585
18,CDH,2.0,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.79596,2030s,ssp585
19,CDH,1.0,Geothermal,0.1086430432914214,0.00571805491007481,0.0008577082365112215,1.715416473022443,0.84018,2030s,ssp585
1,CDH,675.6666666666666,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2030s,ssp585
2,CDH,562.5,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2030s,ssp585
3,CDH,467.8333333333333,BTES,0.1143610982014962,0.0,0.0,0.0,0.13266,2030s,ssp585
4,CDH,365.3333333333333,BTES,0.1143610982014962,0.0,0.0,0.0,0.17688,2030s,ssp585
5,CDH,271.8333333333333,BTES,0.1143610982014962,0.0,0.0,0.0,0.22110000000000002,2030s,ssp585
6,CDH,234.66666666666666,BTES,0.1143610982014962,0.0,0.0,0.0,0.26532,2030s,ssp585
7,CDH,180.33333333333334,BTES,0.1143610982014962,0.0,0.0,0.0,0.30954000000000004,2030s,ssp585
8,CDH,137.33333333333334,BTES,0.1143610982014962,0.0,0.0,0.0,0.35376,2030s,ssp585
9,CDH,91.33333333333333,BTES,0.1143610982014962,0.0,0.0,0.0,0.39798,2030s,ssp585
10,CDH,52.333333333333336,BTES,0.1143610982014962,0.0,0.0,0.0,0.44220000000000004,2030s,ssp585
11,CDH,39.5,BTES,0.1143610982014962,0.0,0.0,0.0,0.48642,2030s,ssp585
12,CDH,21.833333333333332,BTES,0.1143610982014962,0.0,0.0,0.0,0.53064,2030s,ssp585
13,CDH,15.4,BTES,0.1143610982014962,0.0,0.0,0.0,0.57486,2030s,ssp585
14,CDH,10.4,BTES,0.1143610982014962,0.0,0.0,0.0,0.6190800000000001,2030s,ssp585
15,CDH,7.25,BTES,0.1143610982014962,0.0,0.0,0.0,0.6633,2030s,ssp585
16,CDH,2.5,BTES,0.1143610982014962,0.0,0.0,0.0,0.70752,2030s,ssp585
17,CDH,3.0,BTES,0.1143610982014962,0.0,0.0,0.0,0.7517400000000001,2030s,ssp585
18,CDH,2.0,BTES,0.1143610982014962,0.0,0.0,0.0,0.79596,2030s,ssp585
19,CDH,1.0,BTES,0.1143610982014962,0.0,0.0,0.0,0.84018,2030s,ssp585
1,CDH,675.6666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2030s,ssp585
2,CDH,562.5,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2030s,ssp585
3,CDH,467.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2030s,ssp585
4,CDH,365.3333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2030s,ssp585
5,CDH,271.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2030s,ssp585
6,CDH,234.66666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2030s,ssp585
7,CDH,180.33333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2030s,ssp585
8,CDH,137.33333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2030s,ssp585
9,CDH,91.33333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2030s,ssp585
10,CDH,52.333333333333336,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2030s,ssp585
11,CDH,39.5,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2030s,ssp585
12,CDH,21.833333333333332,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2030s,ssp585
13,CDH,15.4,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2030s,ssp585
14,CDH,10.4,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2030s,ssp585
15,CDH,7.25,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2030s,ssp585
16,CDH,2.5,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2030s,ssp585
17,CDH,3.0,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2030s,ssp585
18,CDH,2.0,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2030s,ssp585
19,CDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2030s,ssp585
1,CDH,700.3333333333334,HeatPump,0.0,0.0,0.0,0.0,0.04422,2040s,ssp126
2,CDH,590.6666666666666,HeatPump,0.0,0.0,0.0,0.0,0.08844,2040s,ssp126
3,CDH,504.6666666666667,HeatPump,0.0,0.0,0.0,0.0,0.13266,2040s,ssp126
4,CDH,391.0,HeatPump,0.04421999999999998,0.004874517729193458,0.0007311776593790187,1.5251381407369096,0.17688,2040s,ssp126
5,CDH,335.8333333333333,HeatPump,0.08843999999999999,0.010925937364877385,0.0016388906047316077,3.418505116655754,0.22110000000000002,2040s,ssp126
6,CDH,266.0,HeatPump,0.13265999999999997,0.01818505825908156,0.002727758738862234,5.689737422913638,0.26532,2040s,ssp126
7,CDH,200.16666666666666,HeatPump,0.17688,0.02668376390722233,0.0040025645860833495,8.348810761235528,0.30954000000000004,2040s,ssp126
8,CDH,140.0,HeatPump,0.2211,0.03645507007419622,0.005468260511129432,11.406055097596871,0.35376,2040s,ssp126
9,CDH,98.16666666666667,HeatPump,0.26532,0.04753317550707019,0.007129976326060528,14.872170529200076,0.39798,2040s,ssp126
10,CDH,60.666666666666664,HeatPump,0.30954000000000004,0.05995351539802442,0.008993027309703663,18.758244011949454,0.44220000000000004,2040s,ssp126
11,CDH,37.666666666666664,HeatPump,0.35375999999999996,0.07375281777314484,0.011062922665971725,23.075767003365435,0.48642,2040s,ssp126
12,CDH,22.833333333333332,HeatPump,0.39798,0.08896916299559472,0.013345374449339208,27.836654079925115,0.53064,2040s,ssp126
13,CDH,18.4,HeatPump,0.44220000000000004,0.10564204658570579,0.015846306987855868,33.05326259219989,0.57486,2040s,ssp126
14,CDH,7.4,HeatPump,0.4864200000000001,0.12381244557572511,0.018571866836358766,38.73841342591554,0.6190800000000001,2040s,ssp126
15,CDH,4.0,HeatPump,0.53064,0.14352288863344378,0.021528433295016566,44.90541294221922,0.6633,2040s,ssp126
16,CDH,5.0,HeatPump,0.57486,0.1648175302068401,0.024722629531026014,51.56807617604077,0.70752,2040s,ssp126
17,CDH,4.0,HeatPump,0.6190800000000001,0.1877422289613344,0.02816133434420016,58.74075137752542,0.7517400000000001,2040s,ssp126
1,CDH,700.3333333333334,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.728186570178158,0.04422,2040s,ssp126
2,CDH,590.6666666666666,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.456373140356316,0.08844,2040s,ssp126
3,CDH,504.6666666666667,Geothermal,0.13266,0.0069821052631578945,0.0010473157894736842,2.1845597105344736,0.13266,2040s,ssp126
4,CDH,391.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.17688,2040s,ssp126
5,CDH,335.8333333333333,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.22110000000000002,2040s,ssp126
6,CDH,266.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.26532,2040s,ssp126
7,CDH,200.16666666666666,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.30954000000000004,2040s,ssp126
8,CDH,140.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.35376,2040s,ssp126
9,CDH,98.16666666666667,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.39798,2040s,ssp126
10,CDH,60.666666666666664,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.44220000000000004,2040s,ssp126
11,CDH,37.666666666666664,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.48642,2040s,ssp126
12,CDH,22.833333333333332,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.53064,2040s,ssp126
13,CDH,18.4,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.57486,2040s,ssp126
14,CDH,7.4,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.6190800000000001,2040s,ssp126
15,CDH,4.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.6633,2040s,ssp126
16,CDH,5.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.70752,2040s,ssp126
17,CDH,4.0,Geothermal,0.13266000000000003,0.006982105263157896,0.0010473157894736844,2.184559710534474,0.7517400000000001,2040s,ssp126
1,CDH,700.3333333333334,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2040s,ssp126
2,CDH,590.6666666666666,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2040s,ssp126
3,CDH,504.6666666666667,BTES,0.1396421052631579,0.0,0.0,0.0,0.13266,2040s,ssp126
4,CDH,391.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.17688,2040s,ssp126
5,CDH,335.8333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.22110000000000002,2040s,ssp126
6,CDH,266.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.26532,2040s,ssp126
7,CDH,200.16666666666666,BTES,0.1396421052631579,0.0,0.0,0.0,0.30954000000000004,2040s,ssp126
8,CDH,140.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.35376,2040s,ssp126
9,CDH,98.16666666666667,BTES,0.1396421052631579,0.0,0.0,0.0,0.39798,2040s,ssp126
10,CDH,60.666666666666664,BTES,0.1396421052631579,0.0,0.0,0.0,0.44220000000000004,2040s,ssp126
11,CDH,37.666666666666664,BTES,0.1396421052631579,0.0,0.0,0.0,0.48642,2040s,ssp126
12,CDH,22.833333333333332,BTES,0.1396421052631579,0.0,0.0,0.0,0.53064,2040s,ssp126
13,CDH,18.4,BTES,0.1396421052631579,0.0,0.0,0.0,0.57486,2040s,ssp126
14,CDH,7.4,BTES,0.1396421052631579,0.0,0.0,0.0,0.6190800000000001,2040s,ssp126
15,CDH,4.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.6633,2040s,ssp126
16,CDH,5.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.70752,2040s,ssp126
17,CDH,4.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.7517400000000001,2040s,ssp126
1,CDH,700.3333333333334,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2040s,ssp126
2,CDH,590.6666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2040s,ssp126
3,CDH,504.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2040s,ssp126
4,CDH,391.0,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2040s,ssp126
5,CDH,335.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2040s,ssp126
6,CDH,266.0,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2040s,ssp126
7,CDH,200.16666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2040s,ssp126
8,CDH,140.0,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2040s,ssp126
9,CDH,98.16666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2040s,ssp126
10,CDH,60.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2040s,ssp126
11,CDH,37.666666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2040s,ssp126
12,CDH,22.833333333333332,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2040s,ssp126
13,CDH,18.4,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2040s,ssp126
14,CDH,7.4,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2040s,ssp126
15,CDH,4.0,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2040s,ssp126
16,CDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2040s,ssp126
17,CDH,4.0,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2040s,ssp126
1,CDH,667.5,HeatPump,0.0,0.0,0.0,0.0,0.04422,2040s,ssp245
2,CDH,563.0,HeatPump,0.0,0.0,0.0,0.0,0.08844,2040s,ssp245
3,CDH,492.6666666666667,HeatPump,0.044219999999999995,0.004296071406885664,0.0006444107110328497,1.2952302863542415,0.13266,2040s,ssp245
4,CDH,385.3333333333333,HeatPump,0.08844,0.00974903545838692,0.001462355318758038,2.9392542144912737,0.17688,2040s,ssp245
5,CDH,302.6666666666667,HeatPump,0.13266,0.01638890604731608,0.002458335907097412,4.941120726875039,0.22110000000000002,2040s,ssp245
6,CDH,223.66666666666666,HeatPump,0.17687999999999998,0.024246744345442082,0.003637011651816312,7.310194511983551,0.26532,2040s,ssp245
7,CDH,178.33333333333334,HeatPump,0.22110000000000002,0.03335470488402791,0.005003205732604187,10.0561698972129,0.30954000000000004,2040s,ssp245
8,CDH,135.66666666666666,HeatPump,0.26532,0.04374608408903546,0.006561912613355318,13.189085481843367,0.35376,2040s,ssp245
9,CDH,90.83333333333333,HeatPump,0.30954,0.05545537142491522,0.008318305713737283,16.719339556472455,0.39798,2040s,ssp245
10,CDH,63.5,HeatPump,0.35376,0.0685183033120279,0.010277745496804186,20.657706358675195,0.44220000000000004,2040s,ssp245
11,CDH,38.5,HeatPump,0.39798,0.08297191999478794,0.01244578799921819,25.015353218282886,0.48642,2040s,ssp245
12,CDH,18.0,HeatPump,0.4422,0.0988546255506608,0.014828193832599118,29.803858649603526,0.53064,2040s,ssp245
13,CDH,10.5,HeatPump,0.48642,0.11620625124427636,0.017430937686641453,35.035231452167245,0.57486,2040s,ssp245
14,CDH,8.166666666666666,HeatPump,0.5306400000000001,0.13506812244624558,0.020260218366936835,40.72193088620056,0.6190800000000001,2040s,ssp245
15,CDH,5.0,HeatPump,0.57486,0.15548312935289746,0.023322469402934618,46.87688799404694,0.6633,2040s,ssp245
16,CDH,7.0,HeatPump,0.6190800000000001,0.17749580176121244,0.026624370264181865,53.5135281441958,0.70752,2040s,ssp245
17,CDH,4.0,HeatPump,0.6633000000000001,0.2011523881728583,0.030172858225928745,60.645794880500404,0.7517400000000001,2040s,ssp245
18,CDH,4.0,HeatPump,0.70752,0.22650093952258338,0.03397514092838751,68.28817516560152,0.79596,2040s,ssp245
19,CDH,1.0,HeatPump,0.7517400000000001,0.2535913978494624,0.038038709677419354,76.45572611458066,0.84018,2040s,ssp245
1,CDH,667.5,Geothermal,0.04422,0.002327368421052632,0.0003491052631578948,0.7016824863805264,0.04422,2040s,ssp245
2,CDH,563.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.08844,2040s,ssp245
3,CDH,492.6666666666667,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.13266,2040s,ssp245
4,CDH,385.3333333333333,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.17688,2040s,ssp245
5,CDH,302.6666666666667,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.22110000000000002,2040s,ssp245
6,CDH,223.66666666666666,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.26532,2040s,ssp245
7,CDH,178.33333333333334,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.30954000000000004,2040s,ssp245
8,CDH,135.66666666666666,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.35376,2040s,ssp245
9,CDH,90.83333333333333,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.39798,2040s,ssp245
10,CDH,63.5,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.44220000000000004,2040s,ssp245
11,CDH,38.5,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.48642,2040s,ssp245
12,CDH,18.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.53064,2040s,ssp245
13,CDH,10.5,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.57486,2040s,ssp245
14,CDH,8.166666666666666,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.6190800000000001,2040s,ssp245
15,CDH,5.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.6633,2040s,ssp245
16,CDH,7.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.70752,2040s,ssp245
17,CDH,4.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.7517400000000001,2040s,ssp245
18,CDH,4.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.79596,2040s,ssp245
19,CDH,1.0,Geothermal,0.08844,0.004654736842105264,0.0006982105263157896,1.4033649727610529,0.84018,2040s,ssp245
1,CDH,667.5,BTES,0.04654736842105263,0.0,0.0,0.0,0.04422,2040s,ssp245
2,CDH,563.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.08844,2040s,ssp245
3,CDH,492.6666666666667,BTES,0.09309473684210526,0.0,0.0,0.0,0.13266,2040s,ssp245
4,CDH,385.3333333333333,BTES,0.09309473684210526,0.0,0.0,0.0,0.17688,2040s,ssp245
5,CDH,302.6666666666667,BTES,0.09309473684210526,0.0,0.0,0.0,0.22110000000000002,2040s,ssp245
6,CDH,223.66666666666666,BTES,0.09309473684210526,0.0,0.0,0.0,0.26532,2040s,ssp245
7,CDH,178.33333333333334,BTES,0.09309473684210526,0.0,0.0,0.0,0.30954000000000004,2040s,ssp245
8,CDH,135.66666666666666,BTES,0.09309473684210526,0.0,0.0,0.0,0.35376,2040s,ssp245
9,CDH,90.83333333333333,BTES,0.09309473684210526,0.0,0.0,0.0,0.39798,2040s,ssp245
10,CDH,63.5,BTES,0.09309473684210526,0.0,0.0,0.0,0.44220000000000004,2040s,ssp245
11,CDH,38.5,BTES,0.09309473684210526,0.0,0.0,0.0,0.48642,2040s,ssp245
12,CDH,18.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.53064,2040s,ssp245
13,CDH,10.5,BTES,0.09309473684210526,0.0,0.0,0.0,0.57486,2040s,ssp245
14,CDH,8.166666666666666,BTES,0.09309473684210526,0.0,0.0,0.0,0.6190800000000001,2040s,ssp245
15,CDH,5.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.6633,2040s,ssp245
16,CDH,7.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.70752,2040s,ssp245
17,CDH,4.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.7517400000000001,2040s,ssp245
18,CDH,4.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.79596,2040s,ssp245
19,CDH,1.0,BTES,0.09309473684210526,0.0,0.0,0.0,0.84018,2040s,ssp245
1,CDH,667.5,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2040s,ssp245
2,CDH,563.0,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2040s,ssp245
3,CDH,492.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2040s,ssp245
4,CDH,385.3333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2040s,ssp245
5,CDH,302.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2040s,ssp245
