"year","gcm","ssp","avg"
"2074","MPI-ESM1-2-HR","ssp585","12.711563448808219"
"2074","NorESM2-MM","ssp126","9.853424690870725"
"2074","NorESM2-MM","ssp245","12.14673078761183"
"2074","NorESM2-MM","ssp370","12.542021134366601"
"2074","NorESM2-MM","ssp585","12.211168873022151"
"2075","CMCC-CM2-SR5","ssp126","12.821246767596907"
"2075","CMCC-CM2-SR5","ssp245","12.670925204713892"
"2075","CMCC-CM2-SR5","ssp370","13.05675882668278"
"2075","CMCC-CM2-SR5","ssp585","14.304552147477082"
"2075","EC-Earth3-Veg","ssp126","13.208649887868892"
"2075","EC-Earth3-Veg","ssp245","12.510398748527242"
"2075","EC-Earth3-Veg","ssp370","12.781863277200312"
"2075","EC-Earth3-Veg","ssp585","14.20389382788852"
"2075","IPSL-CM6A-LR","ssp126","12.195522807885522"
"2075","IPSL-CM6A-LR","ssp245","13.561340631591847"
"2075","IPSL-CM6A-LR","ssp370","12.559921597415203"
"2075","IPSL-CM6A-LR","ssp585","14.714756245955664"
"2075","MIROC6","ssp126","12.693498703611597"
"2075","MIROC6","ssp245","11.603175128556972"
"2075","MIROC6","ssp370","12.990701658303475"
"2075","MIROC6","ssp585","13.42980935472504"
"2075","MPI-ESM1-2-HR","ssp126","11.466809362901607"
"2075","MPI-ESM1-2-HR","ssp245","11.069686752613677"
"2075","MPI-ESM1-2-HR","ssp370","12.468035703031418"
"2075","MPI-ESM1-2-HR","ssp585","12.682377532116128"
"2075","NorESM2-MM","ssp126","10.931189354947627"
"2075","NorESM2-MM","ssp245","11.559532283017594"
"2075","NorESM2-MM","ssp370","13.3010702057395"
"2075","NorESM2-MM","ssp585","13.322038345158123"
"2076","CMCC-CM2-SR5","ssp126","13.034976270178756"
"2076","CMCC-CM2-SR5","ssp245","13.453323430274127"
"2076","CMCC-CM2-SR5","ssp370","13.168523108062693"
"2076","CMCC-CM2-SR5","ssp585","15.219251470702645"
"2076","EC-Earth3-Veg","ssp126","11.566354356730528"
"2076","EC-Earth3-Veg","ssp245","12.80647571601028"
"2076","EC-Earth3-Veg","ssp370","14.371876380138925"
"2076","EC-Earth3-Veg","ssp585","14.52666265422157"
"2076","IPSL-CM6A-LR","ssp126","11.974000473282851"
"2076","IPSL-CM6A-LR","ssp245","14.355210020479777"
"2076","IPSL-CM6A-LR","ssp370","14.400623977863916"
"2076","IPSL-CM6A-LR","ssp585","15.404678074456411"
"2076","MIROC6","ssp126","12.618537724169501"
"2076","MIROC6","ssp245","13.059399473612915"
"2076","MIROC6","ssp370","12.657620477830095"
"2076","MIROC6","ssp585","13.421263329221352"
"2076","MPI-ESM1-2-HR","ssp126","9.965643657241388"
"2076","MPI-ESM1-2-HR","ssp245","12.00620096961468"
"2076","MPI-ESM1-2-HR","ssp370","12.322136577290339"
"2076","MPI-ESM1-2-HR","ssp585","12.338296264586074"
"2076","NorESM2-MM","ssp126","11.851127395612822"
"2076","NorESM2-MM","ssp245","12.181677663573577"
"2076","NorESM2-MM","ssp370","12.854865875800831"
"2076","NorESM2-MM","ssp585","12.723591931704753"
"2077","CMCC-CM2-SR5","ssp245","14.049350090249076"
"2077","CMCC-CM2-SR5","ssp370","14.218314152110588"
"2077","CMCC-CM2-SR5","ssp585","15.09617807774376"
"2077","EC-Earth3-Veg","ssp126","12.501550725238522"
"2077","EC-Earth3-Veg","ssp245","12.207123913628328"
"2077","EC-Earth3-Veg","ssp370","15.603705878341444"
"2077","EC-Earth3-Veg","ssp585","12.778292529168937"
"2077","IPSL-CM6A-LR","ssp126","13.638229669921726"
"2077","IPSL-CM6A-LR","ssp245","12.183696614528133"
"2077","IPSL-CM6A-LR","ssp370","14.158280631889202"
"2077","IPSL-CM6A-LR","ssp585","15.565930221103875"
"2077","MIROC6","ssp126","12.039700684979714"
"2077","MIROC6","ssp245","12.058237214343672"
"2077","MIROC6","ssp370","13.628131593485175"
"2077","MIROC6","ssp585","13.21717121476971"
"2077","MPI-ESM1-2-HR","ssp126","10.325673844087145"
"2077","MPI-ESM1-2-HR","ssp245","11.310490422844763"
"2077","MPI-ESM1-2-HR","ssp370","11.694764252017267"
"2077","MPI-ESM1-2-HR","ssp585","11.98536495392585"
"2077","NorESM2-MM","ssp126","11.17627107984398"
"2077","NorESM2-MM","ssp245","11.830426275790467"
"2077","NorESM2-MM","ssp370","11.636799604412419"
"2077","NorESM2-MM","ssp585","14.188389863812825"
"2078","CMCC-CM2-SR5","ssp126","10.98813877047197"
"2078","CMCC-CM2-SR5","ssp245","13.288716437299438"
"2078","CMCC-CM2-SR5","ssp370","13.933625003003481"
"2078","CMCC-CM2-SR5","ssp585","14.292022901019251"
"2078","EC-Earth3-Veg","ssp126","11.79445449844195"
"2078","EC-Earth3-Veg","ssp245","13.65380150006933"
"2078","EC-Earth3-Veg","ssp370","14.39669782185077"
"2078","EC-Earth3-Veg","ssp585","14.130812440278884"
"2078","IPSL-CM6A-LR","ssp126","11.953679521087468"
"2078","IPSL-CM6A-LR","ssp245","12.53088769771424"
"2078","IPSL-CM6A-LR","ssp370","14.67174168140989"
"2078","IPSL-CM6A-LR","ssp585","15.559409008056061"
"2078","MIROC6","ssp126","12.52515835413857"
"2078","MIROC6","ssp245","11.499288038023403"
"2078","MIROC6","ssp370","13.562392872444606"
"2078","MIROC6","ssp585","14.109011688819963"
"2078","MPI-ESM1-2-HR","ssp126","11.236471342028675"
"2078","MPI-ESM1-2-HR","ssp245","12.333283730267258"
"2078","MPI-ESM1-2-HR","ssp370","11.581575672577888"
"2078","MPI-ESM1-2-HR","ssp585","11.54183768884517"
"2078","NorESM2-MM","ssp126","11.277456696131647"
"2078","NorESM2-MM","ssp245","10.803606012578815"
"2078","NorESM2-MM","ssp370","11.834838916274153"
"2078","NorESM2-MM","ssp585","13.705789698001643"
"2079","CMCC-CM2-SR5","ssp126","12.784513906474686"
"2079","CMCC-CM2-SR5","ssp245","14.657873543781403"
"2079","CMCC-CM2-SR5","ssp370","12.586613106765874"
"2079","CMCC-CM2-SR5","ssp585","15.570715724785503"
"2079","EC-Earth3-Veg","ssp126","11.728773870548663"
"2079","EC-Earth3-Veg","ssp245","12.248998744280362"
"2079","EC-Earth3-Veg","ssp370","13.872401818952875"
"2079","EC-Earth3-Veg","ssp585","13.613882169448962"
"2079","IPSL-CM6A-LR","ssp126","12.559566351099654"
"2079","IPSL-CM6A-LR","ssp245","12.676186355227657"
"2079","IPSL-CM6A-LR","ssp370","14.932444421036863"
"2079","IPSL-CM6A-LR","ssp585","16.942539136594835"
"2079","MIROC6","ssp126","13.040485294288958"
"2079","MIROC6","ssp245","11.49308248135728"
"2079","MIROC6","ssp370","12.967915011312309"
"2079","MIROC6","ssp585","14.421013843685921"
"2079","MPI-ESM1-2-HR","ssp126","9.921415423259464"
"2079","MPI-ESM1-2-HR","ssp245","11.451062472016321"
"2079","MPI-ESM1-2-HR","ssp370","12.637916053469334"
"2079","MPI-ESM1-2-HR","ssp585","12.254927358814605"
"2079","NorESM2-MM","ssp126","10.930767992087725"
"2079","NorESM2-MM","ssp245","12.334113353133716"
"2079","NorESM2-MM","ssp370","12.762858655744287"
"2079","NorESM2-MM","ssp585","13.56538073775671"
"2080","CMCC-CM2-SR5","ssp126","11.386096932100516"
"2080","CMCC-CM2-SR5","ssp245","13.641525042248471"
"2080","CMCC-CM2-SR5","ssp370","14.671430483372214"
"2080","CMCC-CM2-SR5","ssp585","13.663237246918621"
"2080","EC-Earth3-Veg","ssp126","10.952914990059488"
"2080","EC-Earth3-Veg","ssp245","13.030857775888668"
"2080","EC-Earth3-Veg","ssp370","13.866411307514262"
"2080","EC-Earth3-Veg","ssp585","13.778791863391804"
"2080","IPSL-CM6A-LR","ssp126","12.837835611896677"
"2080","IPSL-CM6A-LR","ssp245","13.509154622247086"
"2080","IPSL-CM6A-LR","ssp370","13.27445976898873"
"2080","IPSL-CM6A-LR","ssp585","15.560854999842173"
"2080","MIROC6","ssp126","12.2069263055116"
"2080","MIROC6","ssp245","12.056670364743997"
"2080","MIROC6","ssp370","13.00125682299018"
"2080","MIROC6","ssp585","13.924096167819126"
"2080","MPI-ESM1-2-HR","ssp126","9.903129469664734"
"2080","MPI-ESM1-2-HR","ssp245","12.7448225460423"
"2080","MPI-ESM1-2-HR","ssp370","11.604248303469204"
"2080","MPI-ESM1-2-HR","ssp585","12.473236326161324"
"2080","NorESM2-MM","ssp126","10.948005529451786"
"2080","NorESM2-MM","ssp245","12.648532441181711"
"2080","NorESM2-MM","ssp370","12.727672767829533"
"2080","NorESM2-MM","ssp585","13.09506796918906"
"2081","CMCC-CM2-SR5","ssp126","12.598087703379788"
"2081","CMCC-CM2-SR5","ssp245","13.480404136014824"
"2081","CMCC-CM2-SR5","ssp370","14.300370725432037"
"2081","CMCC-CM2-SR5","ssp585","14.385573812597963"
"2081","EC-Earth3-Veg","ssp126","12.61076446533369"
"2081","EC-Earth3-Veg","ssp245","12.228515114565646"
"2081","EC-Earth3-Veg","ssp370","13.262235140155674"
"2081","EC-Earth3-Veg","ssp585","14.359543418476877"
"2081","IPSL-CM6A-LR","ssp126","12.2277773359564"
"2081","IPSL-CM6A-LR","ssp245","12.73845885361095"
"2081","IPSL-CM6A-LR","ssp370","13.7613530002006"
"2081","IPSL-CM6A-LR","ssp585","14.48717564762114"
"2081","MIROC6","ssp126","12.252141046908697"
"2081","MIROC6","ssp245","12.251142269432476"
"2081","MIROC6","ssp370","13.523604640673467"
"2081","MIROC6","ssp585","14.787257560847017"
"2081","MPI-ESM1-2-HR","ssp126","12.251363610819947"
"2081","MPI-ESM1-2-HR","ssp245","11.460066855226572"
"2081","MPI-ESM1-2-HR","ssp370","11.290539096877113"
"2081","MPI-ESM1-2-HR","ssp585","13.351570160760009"
"2081","NorESM2-MM","ssp126","10.989190818924992"
"2081","NorESM2-MM","ssp245","12.117947147725062"
"2081","NorESM2-MM","ssp370","11.097727440439854"
"2081","NorESM2-MM","ssp585","14.033078036399479"
"2082","CMCC-CM2-SR5","ssp126","13.4408896380582"
"2082","CMCC-CM2-SR5","ssp245","14.316167011034045"
"2082","CMCC-CM2-SR5","ssp370","14.078322867202875"
"2082","CMCC-CM2-SR5","ssp585","15.423198935648077"
"2082","EC-Earth3-Veg","ssp126","11.840209524889639"
"2082","EC-Earth3-Veg","ssp245","13.098382388973889"
"2082","EC-Earth3-Veg","ssp370","13.57881075030046"
"2082","EC-Earth3-Veg","ssp585","13.104578294068656"
"2082","IPSL-CM6A-LR","ssp126","11.907768052166805"
"2082","IPSL-CM6A-LR","ssp245","12.648386398959664"
"2082","IPSL-CM6A-LR","ssp370","13.6280659812859"
"2082","IPSL-CM6A-LR","ssp585","14.750560780586389"
"2082","MIROC6","ssp126","11.694113612102258"
"2082","MIROC6","ssp245","12.031938000267326"
"2082","MIROC6","ssp370","12.655392945095121"
"2082","MIROC6","ssp585","13.486494251238565"
"2082","MPI-ESM1-2-HR","ssp126","11.4781465849725"
"2082","MPI-ESM1-2-HR","ssp245","11.994312183333413"
"2082","MPI-ESM1-2-HR","ssp370","12.835905032943309"
"2082","MPI-ESM1-2-HR","ssp585","12.795298404509168"
"2082","NorESM2-MM","ssp126","12.14049656705226"
"2082","NorESM2-MM","ssp245","12.812749353579306"
"2082","NorESM2-MM","ssp370","13.210352210771743"
"2082","NorESM2-MM","ssp585","13.369359582125902"
"2083","CMCC-CM2-SR5","ssp126","12.400726979604343"
"2083","CMCC-CM2-SR5","ssp245","13.788541388615421"
"2083","CMCC-CM2-SR5","ssp370","13.478959900972574"
"2083","CMCC-CM2-SR5","ssp585","14.696677560125133"
"2083","EC-Earth3-Veg","ssp126","12.256619040015222"
"2083","EC-Earth3-Veg","ssp245","12.820692537725238"
"2083","EC-Earth3-Veg","ssp370","13.164963098144172"
"2083","EC-Earth3-Veg","ssp585","14.482979636195383"
"2083","IPSL-CM6A-LR","ssp126","11.861583324040703"
"2083","IPSL-CM6A-LR","ssp245","13.566024097001081"
"2083","IPSL-CM6A-LR","ssp370","13.243800223198136"
"2083","IPSL-CM6A-LR","ssp585","16.589389691777424"
"2083","MIROC6","ssp126","12.188711765735755"
"2083","MIROC6","ssp245","12.496740442402869"
"2083","MIROC6","ssp370","11.99736169504377"
"2083","MIROC6","ssp585","14.300712084479523"
"2083","MPI-ESM1-2-HR","ssp126","10.929155890985081"
"2083","MPI-ESM1-2-HR","ssp245","12.480731509501735"
"2083","MPI-ESM1-2-HR","ssp370","12.975820218352176"
"2083","MPI-ESM1-2-HR","ssp585","14.024143899998098"
"2083","NorESM2-MM","ssp126","11.191618822808573"
"2083","NorESM2-MM","ssp245","11.67165272848508"
"2083","NorESM2-MM","ssp370","13.524149045361298"
"2083","NorESM2-MM","ssp585","13.570490863984961"
"2084","CMCC-CM2-SR5","ssp126","12.953300329478198"
"2084","CMCC-CM2-SR5","ssp245","13.738707005848996"
"2084","CMCC-CM2-SR5","ssp370","13.70256921791307"
"2084","CMCC-CM2-SR5","ssp585","15.301589940265771"
"2084","EC-Earth3-Veg","ssp126","12.503305170366447"
"2084","EC-Earth3-Veg","ssp245","13.395847939951357"
"2084","EC-Earth3-Veg","ssp370","13.91244513175759"
"2084","EC-Earth3-Veg","ssp585","14.502797585973385"
"2084","IPSL-CM6A-LR","ssp126","12.398988117276328"
"2084","IPSL-CM6A-LR","ssp245","13.056091627269975"
"2084","IPSL-CM6A-LR","ssp370","13.279532563602483"
"2084","IPSL-CM6A-LR","ssp585","14.800918564532159"
"2084","MIROC6","ssp126","11.022452242539913"
"2084","MIROC6","ssp245","12.973831195919127"
"2084","MIROC6","ssp370","12.548078574921663"
"2084","MIROC6","ssp585","13.233104334736497"
"2084","MPI-ESM1-2-HR","ssp126","11.286790787543145"
"2084","MPI-ESM1-2-HR","ssp245","11.675105246618976"
"2084","MPI-ESM1-2-HR","ssp370","12.903797419928354"
"2084","MPI-ESM1-2-HR","ssp585","13.54567884376191"
"2084","NorESM2-MM","ssp126","12.001803752610353"
"2084","NorESM2-MM","ssp245","12.26613383541761"
"2084","NorESM2-MM","ssp370","12.866771088705274"
"2084","NorESM2-MM","ssp585","13.870115640300321"
"2085","CMCC-CM2-SR5","ssp126","14.63573127419052"
"2085","CMCC-CM2-SR5","ssp245","14.434174449309774"
"2085","CMCC-CM2-SR5","ssp370","14.645496184591652"
"2085","CMCC-CM2-SR5","ssp585","15.875131477349221"
"2085","EC-Earth3-Veg","ssp126","11.475055488127259"
"2085","EC-Earth3-Veg","ssp245","13.403535817984542"
"2085","EC-Earth3-Veg","ssp370","14.883384280697737"
"2085","EC-Earth3-Veg","ssp585","16.152549540054597"
"2085","IPSL-CM6A-LR","ssp126","12.36688837886588"
"2085","IPSL-CM6A-LR","ssp245","13.102127511733839"
"2085","IPSL-CM6A-LR","ssp370","14.61228363209367"
"2085","IPSL-CM6A-LR","ssp585","16.230210671195234"
"2085","MIROC6","ssp126","11.492648695291168"
"2085","MIROC6","ssp245","12.011107599507197"
"2085","MIROC6","ssp370","13.016968826942632"
"2085","MIROC6","ssp585","13.671268496895634"
"2085","MPI-ESM1-2-HR","ssp126","11.793756237272259"
"2085","MPI-ESM1-2-HR","ssp245","11.843509472481752"
"2085","MPI-ESM1-2-HR","ssp370","14.322694625538034"
"2085","MPI-ESM1-2-HR","ssp585","12.640009059191396"
"2085","NorESM2-MM","ssp126","10.61429371162029"
"2085","NorESM2-MM","ssp245","11.633067826033287"
"2085","NorESM2-MM","ssp370","13.84643917822951"
"2085","NorESM2-MM","ssp585","13.725452562611892"
"2086","CMCC-CM2-SR5","ssp126","13.015030214107876"
"2086","CMCC-CM2-SR5","ssp245","14.404014110466917"
"2086","CMCC-CM2-SR5","ssp370","14.139706181289126"
"2086","CMCC-CM2-SR5","ssp585","16.08417788318031"
"2086","EC-Earth3-Veg","ssp126","11.771650562488068"
"2086","EC-Earth3-Veg","ssp245","13.451314984261352"
"2086","EC-Earth3-Veg","ssp370","15.288745483704183"
"2086","EC-Earth3-Veg","ssp585","15.218752955899577"
"2086","IPSL-CM6A-LR","ssp126","13.13597420802123"
"2086","IPSL-CM6A-LR","ssp245","14.553059341899129"
"2086","IPSL-CM6A-LR","ssp370","14.808856082205835"
"2086","IPSL-CM6A-LR","ssp585","15.3397488247314"
"2086","MIROC6","ssp126","12.175546157925728"
"2086","MIROC6","ssp245","12.625249373100841"
"2086","MIROC6","ssp370","12.653427506827368"
"2086","MIROC6","ssp585","14.447158206602161"
"2086","MPI-ESM1-2-HR","ssp126","11.7939972227122"
"2086","MPI-ESM1-2-HR","ssp245","13.019445265362732"
"2086","MPI-ESM1-2-HR","ssp370","13.497692009816069"
"2086","MPI-ESM1-2-HR","ssp585","13.261936048198443"
"2086","NorESM2-MM","ssp126","11.823145449240602"
"2086","NorESM2-MM","ssp245","12.265392926913727"
"2086","NorESM2-MM","ssp370","13.197337755004368"
"2086","NorESM2-MM","ssp585","12.512277801440748"
"2087","CMCC-CM2-SR5","ssp126","13.10231699719229"
"2087","CMCC-CM2-SR5","ssp245","15.193390286141005"
"2087","CMCC-CM2-SR5","ssp370","13.564963984474982"
"2087","CMCC-CM2-SR5","ssp585","14.647482472849312"
"2087","EC-Earth3-Veg","ssp126","12.317235376478578"
"2087","EC-Earth3-Veg","ssp245","13.19457379906735"
"2087","EC-Earth3-Veg","ssp370","13.798264055781889"
"2087","EC-Earth3-Veg","ssp585","15.404337314592853"
"2087","IPSL-CM6A-LR","ssp126","13.36123765471421"
"2087","IPSL-CM6A-LR","ssp245","14.035898678654275"
"2087","IPSL-CM6A-LR","ssp370","14.607470856731988"
"2087","IPSL-CM6A-LR","ssp585","16.096824279196188"
"2087","MIROC6","ssp126","12.460753649047769"
"2087","MIROC6","ssp245","12.98507969591269"
"2087","MIROC6","ssp370","13.900070781134566"
"2087","MIROC6","ssp585","13.758905174926063"
"2087","MPI-ESM1-2-HR","ssp126","10.87047716021946"
"2087","MPI-ESM1-2-HR","ssp245","11.08069520983013"
"2087","MPI-ESM1-2-HR","ssp370","13.360441129174207"
"2087","MPI-ESM1-2-HR","ssp585","13.671020501328327"
"2087","NorESM2-MM","ssp126","10.175308621370016"
"2087","NorESM2-MM","ssp245","12.088600822711166"
"2087","NorESM2-MM","ssp370","13.848292720297428"
"2087","NorESM2-MM","ssp585","14.515874826203394"
"2088","CMCC-CM2-SR5","ssp126","13.072866103244616"
"2088","CMCC-CM2-SR5","ssp245","13.848987813544491"
"2088","CMCC-CM2-SR5","ssp370","15.425481574846524"
"2088","CMCC-CM2-SR5","ssp585","15.000428102494054"
"2088","EC-Earth3-Veg","ssp126","12.613494679011955"
"2088","EC-Earth3-Veg","ssp245","12.939299858166843"
"2088","EC-Earth3-Veg","ssp370","13.510507917767088"
"2088","EC-Earth3-Veg","ssp585","15.533219362237789"
"2088","IPSL-CM6A-LR","ssp126","12.135039201318325"
"2088","IPSL-CM6A-LR","ssp245","14.432722005075377"
"2088","IPSL-CM6A-LR","ssp370","14.852876054974637"
"2088","IPSL-CM6A-LR","ssp585","15.937953134952611"
"2088","MIROC6","ssp126","11.303579905605975"
"2088","MIROC6","ssp245","12.358232893632694"
"2088","MIROC6","ssp370","13.41096544105236"
"2088","MIROC6","ssp585","14.595616252488066"
"2088","MPI-ESM1-2-HR","ssp126","11.206220570653558"
"2088","MPI-ESM1-2-HR","ssp245","11.8381895585311"
"2088","MPI-ESM1-2-HR","ssp370","12.733528098883712"
"2088","MPI-ESM1-2-HR","ssp585","14.763686254257523"
"2088","NorESM2-MM","ssp126","11.33227324977151"
"2088","NorESM2-MM","ssp245","12.73743043035556"
"2088","NorESM2-MM","ssp370","12.182253328540687"
"2088","NorESM2-MM","ssp585","13.390975779523176"
"2089","CMCC-CM2-SR5","ssp126","13.95077483884514"
"2089","CMCC-CM2-SR5","ssp245","13.76961983435986"
"2089","CMCC-CM2-SR5","ssp370","16.028064545046337"
"2089","CMCC-CM2-SR5","ssp585","16.34148732430374"
"2089","EC-Earth3-Veg","ssp126","11.337555112126365"
"2089","EC-Earth3-Veg","ssp245","12.55288790304673"
"2089","EC-Earth3-Veg","ssp370","15.36440959674294"
"2089","EC-Earth3-Veg","ssp585","15.734590057190934"
"2089","IPSL-CM6A-LR","ssp126","12.540062038429596"
"2089","IPSL-CM6A-LR","ssp245","13.658339446428823"
"2089","IPSL-CM6A-LR","ssp370","14.517502184995115"
"2089","IPSL-CM6A-LR","ssp585","16.498713116661847"
"2089","MIROC6","ssp126","12.08050418516701"
"2089","MIROC6","ssp245","12.350238553299377"
"2089","MIROC6","ssp370","14.369967162432829"
"2089","MIROC6","ssp585","13.748967578452927"
"2089","MPI-ESM1-2-HR","ssp126","10.897684233763707"
"2089","MPI-ESM1-2-HR","ssp245","11.981360764602373"
"2089","MPI-ESM1-2-HR","ssp370","13.837871724737544"
"2089","MPI-ESM1-2-HR","ssp585","14.324602158845627"
"2089","NorESM2-MM","ssp126","11.084173802495453"
"2089","NorESM2-MM","ssp245","11.461761730519703"
"2089","NorESM2-MM","ssp370","13.656991821722782"
"2089","NorESM2-MM","ssp585","14.273291608420855"
"2090","CMCC-CM2-SR5","ssp126","12.677942311843074"
"2090","CMCC-CM2-SR5","ssp245","14.240830429933899"
"2090","CMCC-CM2-SR5","ssp370","14.005929305686372"
"2090","CMCC-CM2-SR5","ssp585","15.860411394639238"
"2090","EC-Earth3-Veg","ssp126","12.361980193412489"
"2090","EC-Earth3-Veg","ssp245","12.945744393529269"
"2090","EC-Earth3-Veg","ssp370","14.11366403930423"
"2090","EC-Earth3-Veg","ssp585","15.394412935254074"
"2090","IPSL-CM6A-LR","ssp126","13.287348644344029"
"2090","IPSL-CM6A-LR","ssp245","13.409744376306142"
"2090","IPSL-CM6A-LR","ssp370","15.308520328606049"
"2090","IPSL-CM6A-LR","ssp585","15.555664710896982"
"2090","MIROC6","ssp126","11.34901671591492"
"2090","MIROC6","ssp245","12.522077010578974"
"2090","MIROC6","ssp370","14.278078846051038"
"2090","MIROC6","ssp585","14.69250553818571"
"2090","MPI-ESM1-2-HR","ssp126","9.888164835889583"
"2090","MPI-ESM1-2-HR","ssp245","11.520900415972653"
"2090","MPI-ESM1-2-HR","ssp370","12.8357556714065"
"2090","MPI-ESM1-2-HR","ssp585","14.179982091043756"
"2090","NorESM2-MM","ssp126","11.601416855999567"
"2090","NorESM2-MM","ssp245","11.547473501047804"
"2090","NorESM2-MM","ssp370","13.39112786213106"
"2090","NorESM2-MM","ssp585","14.892622033733934"
"2091","CMCC-CM2-SR5","ssp126","12.148499389261712"
"2091","CMCC-CM2-SR5","ssp245","14.497204324410863"
"2091","CMCC-CM2-SR5","ssp370","14.210059147926906"
"2091","CMCC-CM2-SR5","ssp585","16.799628504052265"
"2091","EC-Earth3-Veg","ssp126","12.061646803447415"
"2091","EC-Earth3-Veg","ssp245","12.4962839679847"
"2091","EC-Earth3-Veg","ssp370","14.035977554897093"
"2091","EC-Earth3-Veg","ssp585","16.306144977428154"
"2091","IPSL-CM6A-LR","ssp126","11.891372035602458"
"2091","IPSL-CM6A-LR","ssp245","12.762766245126993"
"2091","IPSL-CM6A-LR","ssp370","15.442028195781157"
"2091","IPSL-CM6A-LR","ssp585","16.072226476233844"
"2091","MIROC6","ssp126","12.263777210990883"
"2091","MIROC6","ssp245","12.888244586896478"
"2091","MIROC6","ssp370","12.572463159119462"
"2091","MIROC6","ssp585","15.34687071658403"
"2091","MPI-ESM1-2-HR","ssp126","9.606165401104489"
"2091","MPI-ESM1-2-HR","ssp245","11.79546505223628"
"2091","MPI-ESM1-2-HR","ssp370","12.338157420000115"
"2091","MPI-ESM1-2-HR","ssp585","14.06697057977608"
"2091","NorESM2-MM","ssp126","10.320789785152352"
"2091","NorESM2-MM","ssp245","12.15494035288212"
"2091","NorESM2-MM","ssp370","12.619206675391647"
"2091","NorESM2-MM","ssp585","13.545810484363717"
"2092","CMCC-CM2-SR5","ssp126","14.136260686519124"
"2092","CMCC-CM2-SR5","ssp245","14.068157463755208"
"2092","CMCC-CM2-SR5","ssp370","12.92740141653473"
"2092","CMCC-CM2-SR5","ssp585","16.599669940431664"
"2092","EC-Earth3-Veg","ssp126","12.133696012096074"
"2092","EC-Earth3-Veg","ssp245","12.62298029834964"
"2092","EC-Earth3-Veg","ssp370","15.640879116619924"
"2092","EC-Earth3-Veg","ssp585","16.218701850276826"
"2092","IPSL-CM6A-LR","ssp126","11.983561384538804"
"2092","IPSL-CM6A-LR","ssp245","13.078443639720655"
"2092","IPSL-CM6A-LR","ssp370","15.115337623380439"
"2092","IPSL-CM6A-LR","ssp585","16.18770393148416"
"2092","MIROC6","ssp126","10.83148316527814"
"2092","MIROC6","ssp245","12.803417899263804"
"2092","MIROC6","ssp370","14.331325586499867"
"2092","MIROC6","ssp585","14.65156654705604"
"2092","MPI-ESM1-2-HR","ssp126","11.09998274712779"
"2092","MPI-ESM1-2-HR","ssp245","11.651207420510753"
"2092","MPI-ESM1-2-HR","ssp370","11.94410142178941"
"2092","MPI-ESM1-2-HR","ssp585","14.33236495278545"
"2092","NorESM2-MM","ssp126","11.148675933219005"
"2092","NorESM2-MM","ssp245","11.842878502794564"
"2092","NorESM2-MM","ssp370","12.465790473963754"
"2092","NorESM2-MM","ssp585","13.205577480659217"
"2093","CMCC-CM2-SR5","ssp126","13.196730085721276"
"2093","CMCC-CM2-SR5","ssp245","13.475933603218067"
"2093","CMCC-CM2-SR5","ssp370","14.90235011180933"
"2093","CMCC-CM2-SR5","ssp585","16.093259036780832"
"2093","EC-Earth3-Veg","ssp126","12.744089034591806"
"2093","EC-Earth3-Veg","ssp245","12.641075619004164"
"2093","EC-Earth3-Veg","ssp370","15.082970270307491"
"2093","EC-Earth3-Veg","ssp585","15.615251540924639"
"2093","IPSL-CM6A-LR","ssp126","12.686301818877654"
"2093","IPSL-CM6A-LR","ssp245","13.601892461321189"
"2093","IPSL-CM6A-LR","ssp370","15.648761574074745"
"2093","IPSL-CM6A-LR","ssp585","17.211497365666308"
"2093","MIROC6","ssp126","11.328701109899587"
"2093","MIROC6","ssp245","12.61212503871504"
"2093","MIROC6","ssp370","14.065050719064324"
"2093","MIROC6","ssp585","15.350645861993268"
"2093","MPI-ESM1-2-HR","ssp126","11.961503719987101"
"2093","MPI-ESM1-2-HR","ssp245","11.154440784174126"
"2093","MPI-ESM1-2-HR","ssp370","12.97464445375385"
"2093","MPI-ESM1-2-HR","ssp585","14.013275856097318"
"2093","NorESM2-MM","ssp126","11.822082951645415"
"2093","NorESM2-MM","ssp245","11.405379233358229"
"2093","NorESM2-MM","ssp370","14.293543300406421"
"2093","NorESM2-MM","ssp585","13.78458766489078"
"2094","CMCC-CM2-SR5","ssp126","13.538836217007082"
"2094","CMCC-CM2-SR5","ssp245","14.153755134131682"
"2094","CMCC-CM2-SR5","ssp370","15.210207791173975"
"2094","CMCC-CM2-SR5","ssp585","16.86574237858324"
"2094","EC-Earth3-Veg","ssp126","11.073248497592752"
"2094","EC-Earth3-Veg","ssp245","12.49493072537416"
"2094","EC-Earth3-Veg","ssp370","15.325727939932314"
"2094","EC-Earth3-Veg","ssp585","15.579088184178369"
"2094","IPSL-CM6A-LR","ssp126","11.950341949322471"
"2094","IPSL-CM6A-LR","ssp245","13.089274334928795"
"2094","IPSL-CM6A-LR","ssp370","14.592620345130648"
"2094","IPSL-CM6A-LR","ssp585","15.535014681297287"
"2094","MIROC6","ssp126","12.038447287836277"
"2094","MIROC6","ssp245","11.503323767092994"
"2094","MIROC6","ssp370","12.668702807660814"
"2094","MIROC6","ssp585","15.128016936435"
"2094","MPI-ESM1-2-HR","ssp126","11.560396705847447"
"2094","MPI-ESM1-2-HR","ssp245","11.488767707730073"
"2094","MPI-ESM1-2-HR","ssp370","13.496057161384211"
