node,value,variable,i1,i2,i3
2,0.0,H_heat_prod,GSHP,8,13
2,0.0,H_heat_prod,NG_boiler,2,13
2,0.0,H_heat_prod,E_boiler,8,8
2,0.0,H_heat_prod,ASHP,15,10
2,0.0,H_heat_prod,ASHP,11,12
2,0.0,H_heat_prod,GSHP,7,18
2,0.0,H_heat_prod,NG_boiler,3,1
2,0.0,H_heat_prod,NG_boiler,13,16
2,0.0,H_heat_prod,E_boiler,9,1
2,0.0,H_heat_prod,ASHP,4,12
2,0.0,H_heat_prod,E_boiler,14,15
2,0.0,H_heat_prod,NG_boiler,8,3
2,0.0,H_heat_prod,GSHP,5,4
2,0.0,H_heat_prod,NG_boiler,8,2
2,0.0,H_heat_prod,GSHP,6,0
2,0.0,H_heat_prod,GSHP,8,5
2,71.4244945197861,H_heat_prod,GSHP,0,11
2,0.0,H_heat_prod,ASHP,8,19
2,0.0,H_heat_prod,E_boiler,15,15
2,0.0,H_heat_prod,E_boiler,3,18
2,2039.2725764164013,H_heat_prod,ASHP,2,7
2,0.0,H_heat_prod,E_boiler,1,10
2,0.0,H_heat_prod,GSHP,13,19
2,0.0,H_heat_prod,GSHP,5,3
2,0.0,H_heat_prod,E_boiler,7,21
2,0.0,H_heat_prod,E_boiler,8,10
2,0.0,H_heat_prod,ASHP,12,7
2,0.0,H_heat_prod,GSHP,5,19
2,86.26412269067077,H_heat_prod,ASHP,1,7
2,0.0,H_heat_prod,NG_boiler,6,17
2,0.0,H_heat_prod,ASHP,7,14
2,0.0,H_heat_prod,NG_boiler,10,20
2,0.0,H_heat_prod,NG_boiler,11,10
2,0.0,H_heat_prod,GSHP,5,10
2,0.0,H_heat_prod,ASHP,12,15
2,0.0,H_heat_prod,GSHP,7,22
2,0.0,H_heat_prod,NG_boiler,3,16
2,0.0,H_heat_prod,ASHP,13,10
2,0.0,H_heat_prod,E_boiler,0,20
2,0.0,H_heat_prod,E_boiler,2,4
2,130.68547199722525,H_heat_prod,ASHP,6,7
2,0.0,H_heat_prod,GSHP,13,18
2,0.0,H_heat_prod,NG_boiler,10,12
2,0.0,H_heat_prod,ASHP,10,16
2,0.0,H_heat_prod,ASHP,9,21
2,0.0,H_heat_prod,NG_boiler,11,12
2,0.0,H_heat_prod,E_boiler,0,23
2,0.0,H_heat_prod,ASHP,6,14
2,0.0,H_heat_prod,ASHP,1,1
2,0.0,H_heat_prod,ASHP,2,3
2,0.0,H_heat_prod,ASHP,10,19
2,0.0,H_heat_prod,GSHP,4,20
2,0.0,H_heat_prod,ASHP,2,6
2,0.0,H_heat_prod,GSHP,12,1
2,0.0,H_heat_prod,ASHP,10,12
2,0.0,H_heat_prod,E_boiler,3,15
2,0.0,H_heat_prod,GSHP,11,16
2,346.1976738614976,H_heat_prod,NG_boiler,1,19
2,216.44623474860418,H_heat_prod,GSHP,0,10
2,0.0,H_heat_prod,NG_boiler,12,2
2,0.0,H_heat_prod,NG_boiler,12,17
2,1851.373552676991,H_heat_prod,NG_boiler,0,17
2,0.0,H_heat_prod,ASHP,4,3
2,0.0,H_heat_prod,NG_boiler,15,9
2,0.0,H_heat_prod,NG_boiler,12,8
2,0.0,H_heat_prod,NG_boiler,2,2
2,0.0,H_heat_prod,ASHP,12,9
2,0.0,H_heat_prod,NG_boiler,5,1
2,0.0,H_heat_prod,GSHP,11,21
2,0.0,H_heat_prod,NG_boiler,11,7
2,0.0,H_heat_prod,E_boiler,9,11
2,0.0,H_heat_prod,E_boiler,15,22
2,0.0,H_heat_prod,GSHP,11,9
2,0.0,H_heat_prod,E_boiler,11,6
2,0.0,H_heat_prod,E_boiler,11,19
2,0.0,H_heat_prod,NG_boiler,4,19
2,0.0,H_heat_prod,ASHP,1,12
2,0.0,H_heat_prod,E_boiler,0,15
2,0.0,H_heat_prod,E_boiler,2,16
2,1851.373552676991,H_heat_prod,NG_boiler,0,18
2,0.0,H_heat_prod,NG_boiler,5,13
2,0.0,H_heat_prod,ASHP,3,15
2,0.0,H_heat_prod,GSHP,8,22
2,0.0,H_heat_prod,ASHP,5,0
2,0.0,H_heat_prod,E_boiler,12,22
2,0.0,H_heat_prod,ASHP,0,23
2,0.0,H_heat_prod,ASHP,7,21
2,0.0,H_heat_prod,GSHP,14,19
2,73.87312068519532,H_heat_prod,NG_boiler,1,14
2,0.0,H_heat_prod,ASHP,9,0
2,0.0,H_heat_prod,NG_boiler,11,20
2,0.0,H_heat_prod,GSHP,13,14
2,0.0,H_heat_prod,ASHP,13,15
2,0.0,H_heat_prod,E_boiler,0,1
2,0.0,H_heat_prod,GSHP,8,21
2,0.0,H_heat_prod,NG_boiler,8,14
2,0.0,H_heat_prod,ASHP,5,2
2,0.0,H_heat_prod,NG_boiler,8,20
2,0.0,H_heat_prod,E_boiler,15,13
2,0.0,H_heat_prod,GSHP,10,22
2,0.0,H_heat_prod,E_boiler,12,1
2,0.0,H_heat_prod,NG_boiler,13,2
2,0.0,H_heat_prod,GSHP,14,11
2,0.0,H_heat_prod,GSHP,9,2
2,0.0,H_heat_prod,ASHP,0,2
2,0.0,H_heat_prod,NG_boiler,7,17
2,0.0,H_heat_prod,NG_boiler,6,1
2,0.0,H_heat_prod,ASHP,15,23
2,0.0,H_heat_prod,GSHP,12,15
2,0.0,H_heat_prod,E_boiler,12,20
2,0.0,H_heat_prod,GSHP,10,23
2,0.0,H_heat_prod,ASHP,5,13
2,0.0,H_heat_prod,E_boiler,4,17
2,0.0,H_heat_prod,NG_boiler,9,21
2,512.0900842426454,H_heat_prod,ASHP,4,6
2,0.0,H_heat_prod,E_boiler,2,13
2,0.0,H_heat_prod,NG_boiler,14,7
2,0.0,H_heat_prod,ASHP,1,18
2,0.0,H_heat_prod,ASHP,1,11
2,0.0,H_heat_prod,E_boiler,10,17
2,0.0,H_heat_prod,ASHP,8,17
2,0.0,H_heat_prod,E_boiler,12,2
2,1925.1983040411114,H_heat_prod,NG_boiler,1,7
2,0.0,H_heat_prod,E_boiler,9,20
2,0.0,H_heat_prod,GSHP,8,18
2,0.0,H_heat_prod,GSHP,7,1
2,0.0,H_heat_prod,E_boiler,9,19
2,0.0,H_heat_prod,ASHP,8,21
2,0.0,H_heat_prod,ASHP,3,2
2,0.0,H_heat_prod,ASHP,14,11
2,0.0,H_heat_prod,NG_boiler,7,23
2,0.0,H_heat_prod,GSHP,15,5
2,0.0,H_heat_prod,NG_boiler,1,2
2,0.0,H_heat_prod,E_boiler,6,6
2,0.0,H_heat_prod,E_boiler,14,19
2,441.9940416069466,H_heat_prod,GSHP,1,11
2,0.0,H_heat_prod,E_boiler,11,14
2,0.0,H_heat_prod,NG_boiler,3,3
2,0.0,H_heat_prod,GSHP,11,10
2,0.0,H_heat_prod,E_boiler,11,4
2,0.0,H_heat_prod,E_boiler,11,10
2,0.0,H_heat_prod,E_boiler,5,11
2,0.0,H_heat_prod,NG_boiler,9,19
2,0.0,H_heat_prod,ASHP,7,6
2,0.0,H_heat_prod,ASHP,9,20
2,0.0,H_heat_prod,ASHP,8,22
2,0.0,H_heat_prod,E_boiler,2,19
2,0.0,H_heat_prod,ASHP,3,22
2,0.0,H_heat_prod,E_boiler,15,5
2,0.0,H_heat_prod,NG_boiler,15,6
2,499.28534078834576,H_heat_prod,GSHP,3,6
2,0.0,H_heat_prod,NG_boiler,3,11
2,0.0,H_heat_prod,GSHP,3,14
2,0.0,H_heat_prod,GSHP,6,23
2,0.0,H_heat_prod,NG_boiler,7,22
2,0.0,H_heat_prod,ASHP,1,20
2,0.0,H_heat_prod,NG_boiler,1,1
2,0.0,H_heat_prod,E_boiler,6,14
2,0.0,H_heat_prod,ASHP,11,0
2,0.0,H_heat_prod,GSHP,9,9
2,0.0,H_heat_prod,NG_boiler,7,4
2,0.0,H_heat_prod,E_boiler,4,6
2,0.0,H_heat_prod,E_boiler,7,8
2,0.0,H_heat_prod,NG_boiler,9,1
2,0.0,H_heat_prod,E_boiler,15,17
2,0.0,H_heat_prod,E_boiler,2,3
2,0.0,H_heat_prod,NG_boiler,11,9
2,0.0,H_heat_prod,ASHP,14,14
2,0.0,H_heat_prod,E_boiler,8,1
2,0.0,H_heat_prod,GSHP,8,20
2,0.0,H_heat_prod,GSHP,5,2
2,0.0,H_heat_prod,GSHP,15,19
2,0.0,H_heat_prod,ASHP,8,9
2,0.0,H_heat_prod,ASHP,7,3
2,0.0,H_heat_prod,ASHP,15,19
2,0.0,H_heat_prod,ASHP,9,6
2,472.41452622644454,H_heat_prod,GSHP,2,7
2,0.0,H_heat_prod,GSHP,10,7
2,0.0,H_heat_prod,NG_boiler,5,7
2,0.0,H_heat_prod,E_boiler,2,9
2,0.0,H_heat_prod,GSHP,5,18
2,0.0,H_heat_prod,ASHP,15,21
2,0.0,H_heat_prod,ASHP,9,11
2,0.0,H_heat_prod,ASHP,10,18
2,0.0,H_heat_prod,E_boiler,4,8
2,0.0,H_heat_prod,GSHP,15,6
2,0.0,H_heat_prod,NG_boiler,13,10
2,0.0,H_heat_prod,ASHP,7,10
2,0.0,H_heat_prod,ASHP,1,21
2,0.0,H_heat_prod,E_boiler,0,18
2,0.0,H_heat_prod,GSHP,8,15
2,0.0,H_heat_prod,E_boiler,10,0
2,0.0,H_heat_prod,ASHP,10,7
2,0.0,H_heat_prod,E_boiler,3,8
2,0.0,H_heat_prod,NG_boiler,11,13
2,0.0,H_heat_prod,GSHP,1,21
2,0.0,H_heat_prod,ASHP,10,11
2,0.0,H_heat_prod,NG_boiler,5,22
2,0.0,H_heat_prod,GSHP,12,2
2,0.0,H_heat_prod,NG_boiler,13,18
2,0.0,H_heat_prod,GSHP,10,18
2,0.0,H_heat_prod,NG_boiler,11,17
2,1851.373552676991,H_heat_prod,NG_boiler,0,6
2,1925.1983040411114,H_heat_prod,NG_boiler,1,5
2,0.0,H_heat_prod,GSHP,4,8
2,0.0,H_heat_prod,NG_boiler,13,8
2,0.0,H_heat_prod,E_boiler,14,21
2,0.0,H_heat_prod,E_boiler,7,22
2,0.0,H_heat_prod,ASHP,8,11
2,0.0,H_heat_prod,GSHP,6,13
2,0.0,H_heat_prod,NG_boiler,14,4
2,0.0,H_heat_prod,GSHP,7,4
2,0.0,H_heat_prod,E_boiler,2,12
2,0.0,H_heat_prod,GSHP,14,5
2,0.0,H_heat_prod,NG_boiler,7,11
2,0.0,H_heat_prod,NG_boiler,6,18
2,0.0,H_heat_prod,GSHP,13,17
2,0.0,H_heat_prod,ASHP,1,3
2,0.0,H_heat_prod,E_boiler,5,6
2,0.0,H_heat_prod,NG_boiler,15,3
2,0.0,H_heat_prod,NG_boiler,4,16
2,0.0,H_heat_prod,GSHP,15,21
2,0.0,H_heat_prod,NG_boiler,8,17
2,336.5392823840985,H_heat_prod,GSHP,0,21
2,441.9940416069466,H_heat_prod,GSHP,1,5
2,0.0,H_heat_prod,ASHP,6,13
2,75.43529175517324,H_heat_prod,NG_boiler,1,11
2,0.0,H_heat_prod,ASHP,6,0
2,0.0,H_heat_prod,NG_boiler,12,13
2,0.0,H_heat_prod,ASHP,4,16
2,0.0,H_heat_prod,GSHP,6,11
2,0.0,H_heat_prod,E_boiler,0,10
2,0.0,H_heat_prod,NG_boiler,5,9
2,0.0,H_heat_prod,E_boiler,9,0
2,0.0,H_heat_prod,E_boiler,2,7
2,0.0,H_heat_prod,E_boiler,4,14
2,0.0,H_heat_prod,NG_boiler,13,15
2,0.0,H_heat_prod,GSHP,7,7
2,0.0,H_heat_prod,ASHP,11,22
2,0.0,H_heat_prod,GSHP,3,1
2,0.0,H_heat_prod,NG_boiler,6,11
2,0.0,H_heat_prod,GSHP,4,0
2,0.0,H_heat_prod,GSHP,10,3
2,0.0,H_heat_prod,NG_boiler,12,14
2,0.0,H_heat_prod,GSHP,4,12
2,0.0,H_heat_prod,E_boiler,1,21
2,0.0,H_heat_prod,E_boiler,10,6
2,0.0,H_heat_prod,GSHP,7,23
2,336.5392823840985,H_heat_prod,GSHP,0,5
2,0.0,H_heat_prod,E_boiler,1,4
2,0.0,H_heat_prod,NG_boiler,4,10
2,0.0,H_heat_prod,ASHP,1,5
2,0.0,H_heat_prod,E_boiler,1,11
2,0.0,H_heat_prod,NG_boiler,15,7
2,0.0,H_heat_prod,GSHP,11,2
2,0.0,H_heat_prod,GSHP,8,2
2,0.0,H_heat_prod,NG_boiler,12,1
2,0.0,H_heat_prod,NG_boiler,9,20
2,0.0,H_heat_prod,GSHP,6,14
2,0.0,H_heat_prod,E_boiler,14,8
2,0.0,H_heat_prod,ASHP,10,22
2,0.0,H_heat_prod,NG_boiler,12,19
2,0.0,H_heat_prod,NG_boiler,7,1
2,0.0,H_heat_prod,E_boiler,5,15
2,0.0,H_heat_prod,E_boiler,9,18
2,0.0,H_heat_prod,NG_boiler,5,23
2,0.0,H_heat_prod,E_boiler,4,1
2,0.0,H_heat_prod,ASHP,13,14
2,0.0,H_heat_prod,E_boiler,0,14
2,528.3548061688834,H_heat_prod,GSHP,4,7
2,0.0,H_heat_prod,E_boiler,3,9
2,0.0,H_heat_prod,E_boiler,15,19
2,0.0,H_heat_prod,NG_boiler,14,10
2,0.0,H_heat_prod,ASHP,11,14
2,0.0,H_heat_prod,E_boiler,12,16
2,0.0,H_heat_prod,NG_boiler,7,2
2,6.938633093144745,H_heat_prod,GSHP,3,11
2,0.0,H_heat_prod,E_boiler,9,6
2,0.0,H_heat_prod,NG_boiler,15,23
2,0.0,H_heat_prod,E_boiler,3,0
2,0.0,H_heat_prod,NG_boiler,7,3
2,0.0,H_heat_prod,E_boiler,0,6
2,0.0,H_heat_prod,E_boiler,4,22
2,0.0,H_heat_prod,E_boiler,3,22
2,0.0,H_heat_prod,E_boiler,1,16
2,0.0,H_heat_prod,GSHP,10,2
2,0.0,H_heat_prod,GSHP,8,3
2,441.9940416069466,H_heat_prod,GSHP,1,8
2,0.0,H_heat_prod,E_boiler,5,12
2,0.0,H_heat_prod,ASHP,12,5
2,0.0,H_heat_prod,GSHP,10,14
2,277.43953979314756,H_heat_prod,NG_boiler,3,7
2,0.0,H_heat_prod,GSHP,5,11
2,0.0,H_heat_prod,GSHP,2,0
2,0.0,H_heat_prod,ASHP,10,3
2,0.0,H_heat_prod,NG_boiler,14,11
2,0.0,H_heat_prod,GSHP,5,9
2,0.0,H_heat_prod,NG_boiler,11,2
2,0.0,H_heat_prod,ASHP,5,23
2,0.0,H_heat_prod,NG_boiler,15,15
2,0.0,H_heat_prod,ASHP,2,17
2,2046.1184842929324,H_heat_prod,ASHP,5,7
2,1851.373552676991,H_heat_prod,NG_boiler,0,1
2,0.0,H_heat_prod,NG_boiler,11,19
2,0.0,H_heat_prod,GSHP,13,11
2,0.0,H_heat_prod,NG_boiler,14,13
2,0.0,H_heat_prod,ASHP,15,17
2,26.945925836967945,H_heat_prod,NG_boiler,1,13
2,0.0,H_heat_prod,E_boiler,7,9
2,0.0,H_heat_prod,ASHP,15,4
2,0.0,H_heat_prod,GSHP,5,0
2,0.0,H_heat_prod,GSHP,13,2
2,0.0,H_heat_prod,E_boiler,10,12
2,0.0,H_heat_prod,ASHP,4,13
2,0.0,H_heat_prod,GSHP,8,16
2,0.0,H_heat_prod,GSHP,13,3
2,0.0,H_heat_prod,GSHP,2,23
2,336.5392823840985,H_heat_prod,GSHP,0,6
2,0.0,H_heat_prod,ASHP,8,4
2,0.0,H_heat_prod,E_boiler,13,16
2,0.0,H_heat_prod,ASHP,11,10
2,0.0,H_heat_prod,ASHP,6,16
2,441.9940416069466,H_heat_prod,GSHP,1,3
2,0.0,H_heat_prod,ASHP,8,15
2,0.0,H_heat_prod,E_boiler,9,21
2,0.0,H_heat_prod,E_boiler,13,21
2,0.0,H_heat_prod,GSHP,12,18
2,0.0,H_heat_prod,ASHP,7,12
2,0.0,H_heat_prod,ASHP,8,0
2,1851.373552676991,H_heat_prod,NG_boiler,0,21
2,0.0,H_heat_prod,ASHP,12,20
2,0.0,H_heat_prod,E_boiler,14,18
2,0.0,H_heat_prod,E_boiler,1,22
2,0.0,H_heat_prod,ASHP,7,17
2,0.0,H_heat_prod,GSHP,7,11
2,0.0,H_heat_prod,GSHP,12,16
2,0.0,H_heat_prod,ASHP,10,23
2,0.0,H_heat_prod,E_boiler,11,8
2,0.0,H_heat_prod,E_boiler,6,13
2,0.0,H_heat_prod,NG_boiler,15,14
2,0.0,H_heat_prod,GSHP,2,1
2,0.0,H_heat_prod,ASHP,6,19
2,0.0,H_heat_prod,E_boiler,1,1
2,0.0,H_heat_prod,E_boiler,1,5
2,0.0,H_heat_prod,ASHP,11,19
2,0.0,H_heat_prod,NG_boiler,14,18
2,0.0,H_heat_prod,NG_boiler,10,9
2,0.0,H_heat_prod,NG_boiler,5,12
2,0.0,H_heat_prod,NG_boiler,12,22
2,0.0,H_heat_prod,E_boiler,1,14
2,0.0,H_heat_prod,E_boiler,13,9
2,0.0,H_heat_prod,ASHP,4,4
2,0.0,H_heat_prod,E_boiler,15,9
2,0.0,H_heat_prod,ASHP,13,16
2,0.0,H_heat_prod,GSHP,15,23
2,0.0,H_heat_prod,NG_boiler,15,12
2,0.0,H_heat_prod,GSHP,9,11
2,0.0,H_heat_prod,E_boiler,14,10
2,0.0,H_heat_prod,NG_boiler,12,9
2,0.0,H_heat_prod,GSHP,1,2
2,0.0,H_heat_prod,E_boiler,2,15
2,0.0,H_heat_prod,NG_boiler,13,20
2,0.0,H_heat_prod,NG_boiler,15,10
2,0.0,H_heat_prod,GSHP,10,16
2,0.0,H_heat_prod,E_boiler,2,11
2,0.0,H_heat_prod,GSHP,12,10
2,0.0,H_heat_prod,E_boiler,9,14
2,0.0,H_heat_prod,E_boiler,9,10
2,0.0,H_heat_prod,ASHP,6,21
2,0.0,H_heat_prod,ASHP,2,15
2,0.0,H_heat_prod,E_boiler,6,15
2,0.0,H_heat_prod,ASHP,9,8
2,0.0,H_heat_prod,E_boiler,12,10
2,0.0,H_heat_prod,NG_boiler,5,16
2,0.0,H_heat_prod,E_boiler,11,0
2,472.41452622644454,H_heat_prod,GSHP,2,19
2,0.0,H_heat_prod,NG_boiler,5,14
2,0.0,H_heat_prod,E_boiler,3,7
2,0.0,H_heat_prod,NG_boiler,15,2
2,0.0,H_heat_prod,ASHP,15,13
2,0.0,H_heat_prod,NG_boiler,3,13
2,0.0,H_heat_prod,NG_boiler,4,17
2,0.0,H_heat_prod,E_boiler,3,6
2,0.0,H_heat_prod,GSHP,4,9
2,0.0,H_heat_prod,NG_boiler,10,6
2,0.0,H_heat_prod,E_boiler,10,22
2,0.0,H_heat_prod,GSHP,9,4
2,0.0,H_heat_prod,ASHP,12,22
2,0.0,H_heat_prod,ASHP,15,15
2,0.0,H_heat_prod,E_boiler,3,5
2,0.0,H_heat_prod,NG_boiler,14,8
2,0.0,H_heat_prod,ASHP,6,11
2,0.0,H_heat_prod,NG_boiler,8,11
2,0.0,H_heat_prod,GSHP,9,14
2,1851.373552676991,H_heat_prod,NG_boiler,0,12
2,0.0,H_heat_prod,GSHP,14,14
2,0.0,H_heat_prod,E_boiler,8,4
2,336.5392823840985,H_heat_prod,GSHP,0,18
2,0.0,H_heat_prod,E_boiler,13,14
2,0.0,H_heat_prod,NG_boiler,13,19
2,0.0,H_heat_prod,ASHP,4,21
2,336.5392823840985,H_heat_prod,GSHP,0,23
2,0.0,H_heat_prod,ASHP,4,18
2,0.0,H_heat_prod,E_boiler,1,13
2,0.0,H_heat_prod,ASHP,2,4
2,441.9940416069466,H_heat_prod,GSHP,1,14
2,0.0,H_heat_prod,GSHP,14,1
2,0.0,H_heat_prod,GSHP,8,4
2,0.0,H_heat_prod,NG_boiler,9,12
2,0.0,H_heat_prod,E_boiler,10,13
2,0.0,H_heat_prod,E_boiler,14,23
2,0.0,H_heat_prod,ASHP,6,10
2,0.0,H_heat_prod,E_boiler,12,5
2,0.0,H_heat_prod,NG_boiler,7,10
2,0.0,H_heat_prod,ASHP,13,3
2,1851.373552676991,H_heat_prod,NG_boiler,0,19
2,0.0,H_heat_prod,GSHP,9,3
2,0.0,H_heat_prod,E_boiler,14,7
2,441.9940416069466,H_heat_prod,GSHP,1,10
2,0.0,H_heat_prod,GSHP,12,11
2,0.0,H_heat_prod,ASHP,10,20
2,0.0,H_heat_prod,ASHP,15,6
2,0.0,H_heat_prod,E_boiler,6,7
2,0.0,H_heat_prod,GSHP,6,1
2,0.0,H_heat_prod,E_boiler,8,2
2,0.0,H_heat_prod,NG_boiler,12,12
2,0.0,H_heat_prod,NG_boiler,3,19
2,0.0,H_heat_prod,E_boiler,14,14
2,0.0,H_heat_prod,NG_boiler,7,5
2,0.0,H_heat_prod,ASHP,9,16
2,0.0,H_heat_prod,GSHP,12,0
2,0.0,H_heat_prod,NG_boiler,15,4
2,0.0,H_heat_prod,GSHP,10,21
2,0.0,H_heat_prod,E_boiler,0,16
2,279.38948003747646,H_heat_prod,NG_boiler,1,9
2,0.0,H_heat_prod,GSHP,7,2
2,0.0,H_heat_prod,E_boiler,5,19
2,0.0,H_heat_prod,ASHP,2,2
2,0.0,H_heat_prod,E_boiler,7,10
2,0.0,H_heat_prod,E_boiler,0,11
2,0.0,H_heat_prod,GSHP,12,23
2,0.0,H_heat_prod,E_boiler,8,15
2,0.0,H_heat_prod,NG_boiler,2,3
2,0.0,H_heat_prod,ASHP,14,16
2,0.0,H_heat_prod,E_boiler,7,11
2,0.0,H_heat_prod,E_boiler,1,6
2,0.0,H_heat_prod,NG_boiler,10,10
2,0.0,H_heat_prod,E_boiler,6,20
2,0.0,H_heat_prod,E_boiler,11,21
2,0.0,H_heat_prod,NG_boiler,11,11
2,0.0,H_heat_prod,E_boiler,9,22
2,0.0,H_heat_prod,ASHP,10,10
2,0.0,H_heat_prod,ASHP,11,5
2,0.0,H_heat_prod,ASHP,15,14
2,0.0,H_heat_prod,E_boiler,13,18
2,0.0,H_heat_prod,E_boiler,13,13
2,0.0,H_heat_prod,ASHP,3,10
2,0.0,H_heat_prod,E_boiler,0,8
2,0.0,H_heat_prod,NG_boiler,2,4
2,0.0,H_heat_prod,E_boiler,8,23
2,0.0,H_heat_prod,E_boiler,6,2
2,0.0,H_heat_prod,ASHP,12,3
2,0.0,H_heat_prod,E_boiler,3,16
2,0.0,H_heat_prod,GSHP,14,0
2,0.0,H_heat_prod,E_boiler,10,21
2,0.0,H_heat_prod,ASHP,6,4
2,0.0,H_heat_prod,GSHP,8,19
2,0.0,H_heat_prod,NG_boiler,7,20
2,0.0,H_heat_prod,ASHP,10,2
2,0.0,H_heat_prod,ASHP,2,5
2,0.0,H_heat_prod,ASHP,1,9
2,0.0,H_heat_prod,GSHP,14,16
2,0.0,H_heat_prod,NG_boiler,6,2
2,0.0,H_heat_prod,ASHP,4,22
2,0.0,H_heat_prod,ASHP,12,23
2,0.0,H_heat_prod,GSHP,4,11
2,0.0,H_heat_prod,GSHP,1,22
2,0.0,H_heat_prod,NG_boiler,6,4
2,0.0,H_heat_prod,ASHP,7,7
2,0.0,H_heat_prod,GSHP,7,12
2,0.0,H_heat_prod,ASHP,5,20
2,0.0,H_heat_prod,NG_boiler,2,15
2,0.0,H_heat_prod,E_boiler,15,23
2,0.0,H_heat_prod,ASHP,14,7
2,0.0,H_heat_prod,ASHP,7,22
2,0.0,H_heat_prod,ASHP,12,16
2,0.0,H_heat_prod,ASHP,9,22
2,0.0,H_heat_prod,GSHP,11,23
2,0.0,H_heat_prod,GSHP,14,2
2,373.1136135942361,H_heat_prod,GSHP,2,16
2,2259.616752301978,H_heat_prod,ASHP,3,7
2,0.0,H_heat_prod,GSHP,4,10
2,0.0,H_heat_prod,GSHP,13,12
2,0.0,H_heat_prod,GSHP,5,1
2,0.0,H_heat_prod,NG_boiler,2,16
2,0.0,H_heat_prod,ASHP,10,14
2,0.0,H_heat_prod,NG_boiler,7,18
2,0.0,H_heat_prod,NG_boiler,5,19
2,0.0,H_heat_prod,GSHP,4,22
2,0.0,H_heat_prod,ASHP,10,5
2,0.0,H_heat_prod,GSHP,8,17
2,0.0,H_heat_prod,ASHP,3,20
2,0.0,H_heat_prod,GSHP,8,0
2,0.0,H_heat_prod,E_boiler,6,1
2,0.0,H_heat_prod,ASHP,8,6
2,0.0,H_heat_prod,E_boiler,2,20
2,0.0,H_heat_prod,NG_boiler,1,0
2,0.0,H_heat_prod,NG_boiler,9,10
2,0.0,H_heat_prod,NG_boiler,9,16
2,0.0,H_heat_prod,GSHP,5,17
2,0.0,H_heat_prod,E_boiler,12,11
2,0.0,H_heat_prod,E_boiler,4,13
2,0.0,H_heat_prod,GSHP,7,21
2,0.0,H_heat_prod,GSHP,5,21
2,0.0,H_heat_prod,NG_boiler,14,2
2,0.0,H_heat_prod,NG_boiler,14,0
2,0.0,H_heat_prod,E_boiler,15,10
2,0.0,H_heat_prod,ASHP,9,14
2,0.0,H_heat_prod,NG_boiler,12,16
2,0.0,H_heat_prod,NG_boiler,9,3
2,0.0,H_heat_prod,E_boiler,7,7
2,0.0,H_heat_prod,E_boiler,14,6
2,0.0,H_heat_prod,NG_boiler,4,1
2,0.0,H_heat_prod,GSHP,13,4
2,0.0,H_heat_prod,GSHP,4,21
2,0.0,H_heat_prod,NG_boiler,11,22
2,0.0,H_heat_prod,ASHP,3,14
2,0.0,H_heat_prod,GSHP,5,12
2,0.0,H_heat_prod,NG_boiler,9,8
2,0.0,H_heat_prod,E_boiler,13,4
2,0.0,H_heat_prod,NG_boiler,8,16
2,0.0,H_heat_prod,GSHP,9,18
2,0.0,H_heat_prod,NG_boiler,4,20
2,0.0,H_heat_prod,ASHP,1,23
2,0.0,H_heat_prod,GSHP,6,16
2,27.514883112213283,H_heat_prod,NG_boiler,1,12
2,0.0,H_heat_prod,NG_boiler,13,12
2,0.0,H_heat_prod,E_boiler,1,15
2,0.0,H_heat_prod,GSHP,13,1
2,0.0,H_heat_prod,NG_boiler,14,17
2,0.0,H_heat_prod,GSHP,4,23
2,0.0,H_heat_prod,E_boiler,7,4
2,0.0,H_heat_prod,E_boiler,7,6
2,0.0,H_heat_prod,GSHP,6,8
2,0.0,H_heat_prod,NG_boiler,3,22
2,0.0,H_heat_prod,NG_boiler,12,5
2,0.0,H_heat_prod,NG_boiler,14,16
2,0.0,H_heat_prod,ASHP,10,21
2,0.0,H_heat_prod,ASHP,4,17
2,0.0,H_heat_prod,ASHP,1,10
2,0.0,H_heat_prod,NG_boiler,5,17
2,0.0,H_heat_prod,E_boiler,4,15
2,0.0,H_heat_prod,NG_boiler,12,6
2,0.0,H_heat_prod,ASHP,5,4
2,0.0,H_heat_prod,ASHP,10,8
2,0.0,H_heat_prod,E_boiler,4,9
2,0.0,H_heat_prod,E_boiler,11,11
2,0.0,H_heat_prod,ASHP,9,10
2,0.0,H_heat_prod,ASHP,9,1
2,0.0,H_heat_prod,ASHP,10,9
2,0.0,H_heat_prod,NG_boiler,4,22
2,520.5139439467627,H_heat_prod,GSHP,5,7
2,0.0,H_heat_prod,NG_boiler,1,21
2,0.0,H_heat_prod,NG_boiler,11,1
2,0.0,H_heat_prod,GSHP,9,8
2,0.0,H_heat_prod,ASHP,5,9
2,0.0,H_heat_prod,E_boiler,8,18
2,0.0,H_heat_prod,GSHP,7,3
2,0.0,H_heat_prod,ASHP,5,18
2,159.75923500723002,H_heat_prod,NG_boiler,1,15
2,0.0,H_heat_prod,GSHP,11,3
2,0.0,H_heat_prod,E_boiler,10,7
2,0.0,H_heat_prod,NG_boiler,3,10
2,164.67840821965365,H_heat_prod,GSHP,3,9
2,0.0,H_heat_prod,GSHP,8,9
2,0.0,H_heat_prod,NG_boiler,11,23
2,0.0,H_heat_prod,GSHP,7,0
2,0.0,H_heat_prod,ASHP,5,3
2,0.0,H_heat_prod,E_boiler,7,2
2,0.0,H_heat_prod,NG_boiler,14,20
